LotArea,LotShape,BldgType,YearBuilt,Neighborhood,YearRemodAdd,Heating,TtlHouseSF,FullBath,HalfBath,BedroomAbvGr,Fireplaces,GarageType,GarageCars,PavedDrive,PoolArea,DateSold,SalePrice
2268,Reg,Twnhs,2003,NridgHt,2004,GasA,2390,2,0,2,0,BuiltIn,2,Y,0,2009-7-1,173000
7892,Reg,TwnhsE,1979,SawyerW,1979,GasA,1836,2,0,2,1,Attchd,1,Y,0,2010-4-1,99500
11414,IR1,1Fam,1910,BrkSide,1993,GasA,2747,1,0,3,0,Detchd,2,Y,0,2009-10-1,167500
5900,IR1,1Fam,1923,BrkSide,1958,GasA,1309,1,0,2,0,NA,0,Y,0,2006-8-1,85500
9450,Reg,1Fam,1954,Edwards,1954,GasA,1788,1,0,3,0,Detchd,2,Y,0,2007-5-1,110000
8816,Reg,1Fam,1963,Sawyer,1963,GasA,2242,1,0,3,0,Detchd,2,Y,0,2009-6-1,139000
12122,IR1,1Fam,1961,NAmes,2007,GasA,1943,1,0,3,0,Attchd,2,Y,0,2008-7-1,178400
12203,IR1,1Fam,1998,NoRidge,1999,GasA,3837,2,1,4,1,Attchd,3,Y,0,2009-7-1,336000
3182,Reg,1Fam,2007,Blmngtn,2007,GasA,2532,2,0,2,1,Attchd,2,Y,0,2008-3-1,159895
11250,Reg,1Fam,2002,CollgCr,2002,GasA,3418,2,1,4,1,Attchd,2,Y,0,2008-5-1,255900
10125,Reg,Duplex,1977,Mitchel,1977,GasA,1734,2,0,4,0,Attchd,2,Y,0,2009-8-1,126000
10880,Reg,2fmCon,1950,Edwards,1950,GasW,2328,1,0,3,0,Detchd,1,Y,0,2008-8-1,125000
5310,Reg,1Fam,1910,OldTown,2003,GasA,2120,1,0,2,0,Attchd,1,Y,0,2006-6-1,117000
10159,IR1,1Fam,2009,NridgHt,2010,GasA,3870,2,1,3,1,Attchd,3,Y,0,2010-4-1,395192
12046,IR1,1Fam,1976,NWAmes,1976,GasA,2878,2,1,4,1,Attchd,2,Y,0,2007-6-1,195000
9452,Reg,1Fam,1997,NoRidge,1998,GasA,3788,2,1,3,1,Attchd,3,Y,0,2006-6-1,348000
17671,Reg,1Fam,1882,OldTown,1986,GasA,2658,1,1,4,1,Attchd,2,P,0,2009-11-1,168000
9760,Reg,1Fam,1964,NAmes,1993,GasA,2673,2,1,3,1,Attchd,2,Y,0,2007-7-1,187000
8846,Reg,1Fam,2005,CollgCr,2006,GasA,2250,2,1,3,0,Attchd,2,Y,0,2006-8-1,173900
12456,Reg,1Fam,2006,NridgHt,2007,GasA,3418,2,0,3,1,Attchd,3,Y,0,2009-7-1,337500
4712,IR1,1Fam,1946,BrkSide,1950,GasA,1977,1,1,3,0,Detchd,1,Y,0,2006-8-1,121600
10659,IR1,1Fam,1961,NAmes,1961,GasA,2100,1,0,3,0,Attchd,1,Y,0,2006-1-1,136500
11717,IR1,1Fam,1970,NWAmes,1970,GasA,2884,2,0,2,1,Attchd,2,Y,0,2009-2-1,185000
9786,Reg,1Fam,1922,IDOTRR,1950,GasA,2084,1,0,3,1,Detchd,1,P,0,2006-5-1,91000
6762,Reg,1Fam,2006,CollgCr,2006,GasA,2395,2,0,2,0,Attchd,2,Y,0,2010-2-1,206000
10206,Reg,1Fam,1952,Edwards,1952,GasW,944,1,0,2,0,Detchd,2,Y,0,2009-7-1,82000
5400,Reg,1Fam,1920,OldTown,1950,GasA,1382,1,0,2,0,Detchd,1,N,0,2007-1-1,86000
11957,IR1,1Fam,2006,Somerst,2006,GasA,3148,2,0,3,1,Attchd,3,Y,0,2008-7-1,232000
11500,IR1,Duplex,1976,NWAmes,1976,GasA,3360,2,0,4,0,Detchd,2,Y,0,2007-6-1,136905
3182,Reg,TwnhsE,2005,Blmngtn,2006,GasA,2850,2,0,1,1,Attchd,2,Y,0,2009-5-1,181000
8385,Reg,1Fam,1977,CollgCr,1977,GasA,1970,2,0,3,0,Attchd,1,Y,0,2008-11-1,149900
12155,IR3,1Fam,1970,NAmes,1970,GasA,3314,2,0,3,1,Attchd,2,Y,0,2007-3-1,163500
2217,Reg,TwnhsE,1970,MeadowV,1970,GasA,1638,1,1,3,0,Attchd,1,Y,0,2009-8-1,88000
12118,IR1,1Fam,2004,Mitchel,2005,GasA,3420,2,0,3,1,Attchd,2,Y,0,2009-4-1,240000
6000,Reg,1Fam,1926,SWISU,1950,GasA,2530,2,0,4,0,NA,0,P,0,2006-6-1,102000
21286,Reg,1Fam,1948,Sawyer,1950,GasA,1991,2,0,4,1,Attchd,1,Y,0,2008-8-1,135000
9825,Reg,Duplex,1965,Edwards,1965,GasA,1664,2,0,4,0,NA,0,Y,0,2010-5-1,100000
10592,Reg,1Fam,1923,Crawfor,1996,GasA,2104,1,1,3,2,Detchd,1,Y,0,2007-8-1,165000
7200,Reg,1Fam,1910,OldTown,2006,GasW,2044,1,0,2,0,Detchd,1,Y,0,2009-6-1,85000
11664,Reg,1Fam,1948,NAmes,1950,GasA,2164,1,0,2,1,Detchd,1,Y,0,2007-11-1,119200
8400,Reg,1Fam,2001,NWAmes,2001,GasA,2475,2,1,3,0,Attchd,2,Y,0,2009-11-1,227000
11883,Reg,1Fam,1996,CollgCr,1996,GasA,3008,2,0,3,1,Attchd,2,Y,0,2009-6-1,203000
5814,IR1,TwnhsE,1984,StoneBr,1984,GasA,2580,1,0,1,1,Attchd,2,Y,0,2009-8-1,187500
10784,IR1,1Fam,1991,Gilbert,1992,GasA,1856,2,1,3,1,Attchd,2,Y,0,2007-5-1,160000
3013,Reg,TwnhsE,2005,Blmngtn,2005,GasA,2868,2,0,2,1,Attchd,2,Y,0,2006-4-1,213490
7024,Reg,1Fam,2005,Edwards,2005,GasA,2264,1,1,2,0,Attchd,2,Y,0,2008-6-1,176000
7406,Reg,1Fam,2006,CollgCr,2006,GasA,2419,2,0,2,0,Attchd,2,Y,0,2006-7-1,194000
9439,Reg,1Fam,1930,OldTown,1950,GasA,2160,1,0,2,0,Detchd,1,Y,0,2007-3-1,87000
3182,Reg,TwnhsE,2005,Blmngtn,2006,GasA,2850,2,0,2,1,Attchd,2,Y,0,2008-5-1,191000
15498,IR1,1Fam,1976,Timber,1976,GasA,4463,2,0,2,1,Attchd,2,Y,0,2008-5-1,287000
7700,Reg,1Fam,1972,CollgCr,1972,GasA,1764,1,0,3,0,Detchd,2,Y,0,2007-3-1,112500
9300,Reg,1Fam,1960,NAmes,1960,GasA,2532,1,0,3,2,Attchd,2,Y,0,2010-4-1,167500
9520,IR1,1Fam,2007,Timber,2008,GasA,3284,2,0,3,1,Attchd,3,Y,0,2008-4-1,293077
9492,Reg,1Fam,1941,NAmes,1950,GasA,2144,1,0,3,1,Attchd,1,Y,0,2007-4-1,105000
1680,Reg,Twnhs,1972,BrDale,1972,GasA,1890,1,1,3,0,Detchd,1,Y,0,2006-5-1,118000
7082,Reg,2fmCon,1916,SWISU,1995,GasA,2614,2,0,5,0,NA,0,N,0,2006-7-1,160000
15863,Reg,1Fam,1920,SWISU,1970,GasA,3906,2,1,5,2,Basment,2,Y,0,2009-8-1,197000
14541,IR1,1Fam,1993,NoRidge,1993,GasA,3858,2,1,5,1,Attchd,3,Y,0,2006-11-1,310000
8125,Reg,1Fam,2002,CollgCr,2002,GasA,3308,2,0,3,0,Attchd,3,Y,0,2006-2-1,230000
6305,Reg,1Fam,1938,Crawfor,1950,GasA,1874,1,0,2,1,Basment,1,Y,0,2007-6-1,119750
11500,IR1,1Fam,1957,Edwards,1957,GasA,845,1,0,3,0,Detchd,1,N,0,2009-1-1,84000
12898,IR1,1Fam,2007,Timber,2008,GasA,3240,2,0,2,1,Attchd,3,Y,0,2009-9-1,315500
9240,Reg,1Fam,2001,CollgCr,2002,GasA,3318,2,1,3,1,BuiltIn,2,Y,0,2008-9-1,287000
1533,Reg,Twnhs,1970,MeadowV,2008,GasA,1890,1,1,3,1,NA,0,Y,0,2009-5-1,97000
1477,Reg,TwnhsE,1970,MeadowV,1970,GasA,1260,1,0,1,0,Attchd,1,Y,0,2009-4-1,80000
13125,Reg,1Fam,1957,Sawyer,2000,GasA,2937,2,0,3,1,Attchd,2,Y,0,2006-1-1,155000
9130,Reg,1Fam,1966,NWAmes,2000,GasA,2432,1,1,4,0,Attchd,2,Y,0,2008-7-1,173000
5381,IR1,Twnhs,2005,NridgHt,2005,GasA,2612,2,0,1,1,Attchd,2,Y,0,2009-8-1,196000
11839,Reg,1Fam,1990,SawyerW,1990,GasA,3804,2,1,4,1,Attchd,2,Y,0,2008-5-1,262280
9600,Reg,1Fam,1981,NWAmes,1981,GasA,5048,2,1,4,1,Attchd,2,Y,0,2009-7-1,278000
13680,IR1,1Fam,1955,Edwards,1955,GasA,1733,2,0,4,1,Attchd,2,Y,0,2009-6-1,139600
16056,IR1,1Fam,2005,StoneBr,2006,GasA,4860,3,1,4,1,BuiltIn,3,Y,0,2006-7-1,556581
9245,IR2,1Fam,1994,CollgCr,1995,GasA,1980,1,0,3,0,Detchd,2,Y,0,2008-2-1,145000
21750,Reg,1Fam,1960,Mitchel,2006,GasA,1771,1,0,3,1,Attchd,2,Y,0,2009-11-1,115000
11100,Reg,1Fam,1946,Edwards,2006,GasA,930,1,0,2,0,Detchd,1,Y,0,2010-4-1,84900
8993,IR1,1Fam,2007,Gilbert,2007,GasA,2604,2,0,3,0,Attchd,2,Y,0,2007-8-1,176485
11175,IR1,1Fam,2007,CollgCr,2007,GasA,2632,2,0,3,1,Attchd,2,Y,0,2007-10-1,200141
9500,Reg,1Fam,1964,NAmes,1978,GasA,2793,1,1,4,1,Attchd,2,Y,0,2007-6-1,165000
8562,Reg,1Fam,1957,Edwards,2002,GasA,2742,1,0,4,1,Basment,1,Y,0,2010-5-1,144500
11367,Reg,1Fam,2002,CollgCr,2002,GasA,3054,2,1,3,1,Attchd,2,Y,0,2006-11-1,255000
11361,Reg,1Fam,1976,NWAmes,1976,GasA,2716,2,0,3,1,Attchd,2,Y,0,2008-5-1,180000
7052,IR1,TwnhsE,2005,NridgHt,2005,GasA,2728,2,0,2,1,Attchd,2,Y,0,2006-6-1,185850
29959,IR2,1Fam,1994,NoRidge,1994,GasA,2823,2,1,3,1,BuiltIn,2,Y,0,2009-1-1,248000
11308,IR1,1Fam,2008,NridgHt,2008,GasA,3288,2,1,3,1,Attchd,3,Y,0,2009-7-1,335000
11275,IR1,1Fam,1932,Crawfor,1950,GasA,2845,1,1,3,1,Detchd,2,Y,0,2007-3-1,220000
4920,Reg,TwnhsE,2001,StoneBr,2001,GasA,2676,2,0,2,0,Attchd,2,Y,0,2010-4-1,213500
13600,Reg,2fmCon,1900,OldTown,1950,GasA,2999,2,0,5,0,Detchd,2,Y,0,2007-9-1,90000
6000,Reg,1Fam,1925,OldTown,1980,GasA,2206,1,0,2,1,Detchd,2,Y,0,2006-7-1,110500
11000,IR1,1Fam,1966,NAmes,1966,GasA,2308,1,1,3,1,Attchd,2,Y,0,2009-11-1,154000
14000,Reg,1Fam,1996,ClearCr,1997,GasA,3566,2,1,3,0,Attchd,2,Y,0,2010-4-1,328000
7837,IR1,1Fam,1993,Gilbert,1994,GasA,2370,2,1,3,1,Attchd,2,Y,0,2009-5-1,178000
9760,Reg,1Fam,1964,NAmes,1964,GasA,2391,1,1,4,0,Attchd,2,Y,0,2008-6-1,167900
3964,Reg,TwnhsE,1973,MeadowV,1973,GasA,3463,2,1,5,1,Attchd,2,Y,0,2006-6-1,151400
9600,Reg,1Fam,1949,NAmes,2003,GasA,1738,1,0,2,0,Detchd,2,Y,0,2007-5-1,135000
10152,Reg,1Fam,1956,NAmes,1956,GasA,2096,1,0,3,0,Attchd,1,Y,0,2007-6-1,135000
11700,Reg,1Fam,1968,NWAmes,1968,GasA,2283,1,1,4,0,Attchd,2,Y,0,2009-5-1,154000
7585,Reg,1Fam,1948,Edwards,1950,GasA,2266,1,0,4,1,Detchd,1,P,0,2006-8-1,91500
7950,IR1,1Fam,1977,Edwards,1977,GasA,2116,1,1,3,0,Attchd,2,Y,0,2009-7-1,159500
8556,Reg,1Fam,2006,CollgCr,2006,GasA,2480,2,0,2,0,Attchd,3,Y,0,2007-5-1,194000
13125,Reg,1Fam,1940,Crawfor,1984,GasA,2540,1,1,3,2,Attchd,1,Y,0,2007-7-1,219500
10800,Reg,1Fam,1936,OldTown,1989,GasA,2262,2,0,3,1,Attchd,2,Y,0,2006-4-1,170000
15870,IR1,1Fam,1969,NAmes,1969,GasA,2192,1,0,3,0,Attchd,1,Y,0,2006-3-1,138800
4435,Reg,TwnhsE,2004,CollgCr,2004,GasA,1696,1,0,1,1,Attchd,2,Y,0,2006-5-1,155900
8775,Reg,1Fam,1994,CollgCr,1994,GasA,1980,1,0,3,0,Attchd,1,Y,0,2007-4-1,126000
11040,Reg,1Fam,1971,NWAmes,2004,GasA,2516,2,0,3,0,Attchd,2,Y,0,2008-10-1,145000
7500,Reg,1Fam,1963,Sawyer,1963,GasA,2080,1,1,3,0,Attchd,1,Y,0,2010-6-1,133000
8749,Reg,1Fam,2002,CollgCr,2002,GasA,2918,2,0,3,1,Attchd,2,Y,0,2007-9-1,192000
8800,Reg,1Fam,1964,NAmes,1964,GasA,2502,1,0,3,2,Attchd,1,Y,0,2006-3-1,160000
13031,IR2,1Fam,1995,Gilbert,1996,GasA,2189,2,1,3,1,Attchd,2,Y,0,2006-7-1,187500
9069,Reg,1Fam,1992,SawyerW,1992,GasA,1932,1,0,2,0,Attchd,2,Y,0,2010-4-1,147000
1974,Reg,TwnhsE,1973,MeadowV,1973,GasA,1638,1,1,3,0,Attchd,1,Y,0,2010-5-1,83500
2522,Reg,Twnhs,2004,Edwards,2004,GasA,2679,2,0,3,0,Detchd,2,Y,0,2006-4-1,137500
8544,Reg,Duplex,1950,NAmes,1950,Wall,1040,2,0,2,0,Detchd,2,Y,0,2009-6-1,92900
8400,Reg,1Fam,1925,SWISU,1950,GasA,2875,2,0,4,1,Detchd,2,Y,0,2008-6-1,136500
9230,Reg,1Fam,1965,NAmes,1998,GasA,2064,1,1,1,0,Detchd,2,Y,0,2006-10-1,146000
5868,Reg,1Fam,1956,NAmes,2000,GasA,1872,1,0,2,0,Attchd,1,Y,0,2010-5-1,129000
9317,IR1,1Fam,2006,CollgCr,2006,GasA,2628,2,0,3,1,Attchd,2,Y,0,2007-3-1,176432
6882,Reg,1Fam,1914,IDOTRR,2006,GasA,2039,1,1,3,0,NA,0,Y,0,2007-3-1,127000
3696,Reg,TwnhsE,1986,StoneBr,1986,GasA,2162,1,1,2,0,Attchd,2,Y,0,2007-10-1,170000
6000,Reg,1Fam,1936,BrkSide,1950,GasA,1996,1,0,3,0,Detchd,1,Y,0,2009-7-1,128000
11880,IR1,1Fam,1978,NWAmes,1978,GasA,2872,2,0,3,1,Attchd,2,Y,0,2009-4-1,157000
8400,Reg,1Fam,1920,SWISU,1950,GasA,728,1,0,1,0,Detchd,1,N,0,2009-1-1,60000
9758,IR1,1Fam,1971,NAmes,1971,GasA,1900,1,0,3,0,Detchd,1,Y,0,2007-7-1,119500
7000,Reg,1Fam,1960,NAmes,2002,GasA,2144,1,0,2,0,Attchd,1,Y,0,2007-4-1,135000
8910,Reg,1Fam,1959,NAmes,1959,GasA,1849,1,0,3,1,BuiltIn,2,Y,0,2006-7-1,159500
2016,Reg,TwnhsE,1970,BrDale,1970,GasA,1932,2,1,3,0,Detchd,2,Y,0,2007-4-1,106000
12256,IR1,1Fam,1994,NoRidge,1995,GasA,4085,2,1,3,2,Attchd,2,Y,0,2010-4-1,325000
10357,IR1,1Fam,1990,SawyerW,1991,GasA,2352,2,0,3,1,Attchd,2,Y,0,2007-5-1,179900
23257,IR3,1Fam,2006,Gilbert,2006,GasA,2889,2,1,3,1,BuiltIn,2,Y,0,2006-9-1,274725
8063,Reg,1Fam,2000,Gilbert,2000,GasA,2614,2,1,3,1,Attchd,2,Y,0,2007-11-1,181000
11362,IR1,1Fam,2004,NridgHt,2005,GasA,3672,2,0,3,1,Attchd,3,Y,0,2009-3-1,280000
8000,Reg,1Fam,1995,Gilbert,1996,GasA,2431,2,1,3,1,Attchd,2,Y,0,2008-6-1,188000
10480,Reg,1Fam,1976,NWAmes,1976,GasA,2767,2,1,4,1,Attchd,2,Y,0,2008-9-1,205000
7100,IR1,1Fam,1957,NAmes,1957,GasA,1632,1,0,2,0,Detchd,1,Y,0,2006-7-1,129900
8923,Reg,1Fam,1953,NAmes,2006,GasA,2016,1,0,2,0,Attchd,1,Y,0,2007-5-1,134500
5400,Reg,1Fam,1954,OldTown,2000,GasA,1666,1,0,2,0,Detchd,1,Y,0,2006-8-1,117000
12085,Reg,1Fam,2007,NridgHt,2007,GasA,3468,2,0,3,1,Attchd,3,Y,0,2007-11-1,318000
7750,Reg,1Fam,2002,Gilbert,2002,GasA,1827,2,1,3,1,BuiltIn,2,Y,0,2009-3-1,184100
9764,IR1,1Fam,1967,Sawyer,2003,GasA,1788,1,0,3,0,Attchd,2,Y,0,2008-5-1,130000
13825,Reg,1Fam,1958,Sawyer,1987,GasA,2134,1,0,3,0,BuiltIn,1,Y,0,2008-12-1,140000
7560,Reg,1Fam,1959,NAmes,1959,GasA,2080,1,0,3,0,Attchd,1,Y,0,2006-7-1,133700
8263,Reg,1Fam,1920,IDOTRR,1950,GasA,2024,1,0,2,1,Detchd,1,Y,0,2007-5-1,118400
10084,Reg,1Fam,2005,CollgCr,2006,GasA,3104,2,0,3,0,Attchd,3,Y,0,2006-7-1,212900
8926,IR1,1Fam,1956,Edwards,1956,GasA,1632,1,0,3,0,Basment,1,Y,0,2009-10-1,112000
9405,Reg,1Fam,1947,Edwards,2008,GasA,1396,1,0,2,0,NA,0,Y,0,2009-6-1,118000
9125,IR1,1Fam,1992,Gilbert,1992,GasA,1866,2,1,3,1,Attchd,2,Y,0,2007-7-1,163900
10434,Reg,1Fam,1955,NAmes,1955,GasA,2010,1,0,2,1,Detchd,2,Y,0,2009-11-1,115000
3684,Reg,TwnhsE,2007,Blmngtn,2007,GasA,2928,2,0,2,1,Attchd,3,Y,0,2009-6-1,174000
14572,IR3,1Fam,2004,Gilbert,2004,GasA,3060,2,0,3,1,Attchd,3,Y,0,2007-11-1,259000
11796,IR1,1Fam,2004,Gilbert,2005,GasA,2806,2,1,4,1,BuiltIn,2,Y,0,2007-7-1,215000
7200,Reg,Duplex,1980,OldTown,1980,GasA,1872,1,0,2,0,Detchd,2,Y,0,2007-8-1,140000
7804,Reg,1Fam,1928,SWISU,1950,GasA,3103,2,0,4,2,Detchd,2,Y,0,2009-12-1,135000
10712,Reg,1Fam,1991,Mitchel,1992,GasA,1948,1,0,3,0,NA,0,Y,0,2007-9-1,93500
9900,Reg,1Fam,1880,OldTown,1950,GasW,3218,2,0,5,0,Detchd,1,N,0,2007-5-1,117500
9828,IR1,1Fam,1995,SawyerW,1995,GasA,3148,2,1,3,1,Attchd,2,Y,0,2009-6-1,239500
8773,IR1,1Fam,1997,Gilbert,1997,GasA,2516,2,1,3,1,Attchd,2,Y,0,2007-8-1,169000
6180,Reg,1Fam,1926,BrkSide,1950,GasA,1946,1,0,2,1,Detchd,1,Y,0,2007-5-1,102000
9600,Reg,1Fam,1950,NAmes,1950,GasA,2284,1,0,3,0,Attchd,1,Y,0,2008-4-1,119000
6342,Reg,1Fam,1875,Sawyer,1996,GasA,1800,1,0,2,0,NA,0,N,0,2010-5-1,94000
9819,IR1,1Fam,1977,Mitchel,1977,GasA,3134,2,0,2,2,Attchd,2,Y,0,2009-5-1,196000
8731,IR1,1Fam,1920,BrkSide,1950,GasA,2082,1,0,3,1,Detchd,2,Y,0,2007-5-1,144000
7350,Reg,1Fam,1951,NAmes,1951,GasA,1904,1,0,2,0,Detchd,2,Y,0,2008-6-1,139000
10304,IR1,1Fam,1976,NWAmes,1976,GasA,2648,2,1,4,1,Attchd,2,Y,0,2009-10-1,197500
9965,Reg,1Fam,2006,CollgCr,2007,GasA,4294,3,0,4,1,BuiltIn,3,Y,0,2007-4-1,424870
9000,Reg,1Fam,1959,Sawyer,1959,GasA,2012,1,0,3,0,NA,0,Y,0,2008-7-1,80000
12180,Reg,2fmCon,1941,Edwards,1950,Grav,1596,1,0,2,0,Detchd,1,Y,0,2010-7-1,80000
6240,Reg,1Fam,1928,BrkSide,1950,GasA,2618,1,0,3,1,Detchd,1,Y,0,2006-8-1,149000
11200,Reg,1Fam,1985,SawyerW,1985,GasA,2596,2,0,3,1,Attchd,2,Y,0,2006-5-1,180000
12000,Reg,1Fam,1941,Crawfor,1950,GasA,2268,1,1,3,1,Attchd,1,Y,0,2009-7-1,174500
5700,Reg,1Fam,1926,OldTown,1950,GasA,1683,1,0,2,1,Detchd,1,Y,0,2008-8-1,116900
9000,Reg,1Fam,1920,OldTown,1988,GasA,2132,1,0,3,0,Detchd,2,Y,0,2009-7-1,143000
8280,IR1,1Fam,1950,NAmes,1950,GasA,1864,1,0,2,1,Attchd,1,Y,0,2007-11-1,124000
17755,Reg,1Fam,1959,Edwards,1959,GasA,2932,1,1,3,2,Attchd,2,Y,0,2006-11-1,149900
14115,IR1,1Fam,1956,Crawfor,2004,GasA,2884,1,0,2,1,Attchd,2,Y,0,2006-7-1,230000
5890,Reg,1Fam,1930,IDOTRR,2007,GasA,1632,1,0,2,0,Detchd,1,Y,0,2008-6-1,120500
13700,IR1,1Fam,1965,NAmes,1988,GasA,2684,1,2,4,2,Attchd,2,Y,0,2008-5-1,201800
10768,IR1,1Fam,1976,Veenker,2004,GasA,2874,2,0,3,1,Attchd,2,Y,0,2007-7-1,218000
9350,Reg,1Fam,1965,NAmes,1999,GasA,2484,2,0,3,1,Attchd,2,Y,0,2008-10-1,179900
5001,IR1,Twnhs,2007,NridgHt,2008,GasA,2628,2,0,2,1,Attchd,2,Y,0,2009-7-1,230000
11932,Reg,1Fam,2007,Somerst,2008,GasA,3160,2,0,3,0,Attchd,3,Y,0,2008-6-1,235128
9120,Reg,1Fam,1974,NWAmes,1974,GasA,2777,2,1,4,1,Attchd,2,Y,0,2008-7-1,185000
2280,Reg,Twnhs,1978,NPkVill,1978,GasA,2311,2,1,3,1,Attchd,2,Y,0,2010-7-1,146000
14778,IR1,1Fam,1954,Crawfor,2006,GasA,2936,1,0,3,1,Detchd,2,Y,0,2008-11-1,224000
8724,Reg,1Fam,1968,Sawyer,1968,GasA,1788,1,0,3,1,Attchd,2,Y,0,2007-5-1,129000
16157,IR1,1Fam,1978,Veenker,1978,GasA,2792,1,1,2,1,Attchd,2,Y,0,2007-6-1,194000
9541,IR1,1Fam,2009,NridgHt,2009,GasA,3004,2,0,3,0,Attchd,2,Y,0,2009-9-1,233170
10475,IR1,1Fam,2008,CollgCr,2008,GasA,3388,2,0,3,0,Attchd,3,Y,0,2010-2-1,245350
10852,IR1,1Fam,2000,Gilbert,2000,GasA,2630,2,1,3,1,Attchd,2,Y,0,2006-2-1,173000
13728,Reg,1Fam,1935,Edwards,1986,GasA,3235,2,0,4,2,Basment,2,Y,0,2008-7-1,235000
35760,IR1,1Fam,1995,NoRidge,1996,GasA,5557,3,1,4,1,Attchd,3,Y,0,2006-7-1,625000
9880,Reg,1Fam,1977,Mitchel,1977,GasA,2214,1,0,3,1,Attchd,1,Y,576,2008-7-1,171000
9120,Reg,1Fam,1958,NAmes,1958,GasA,2522,1,0,3,1,Attchd,2,Y,0,2008-11-1,163000
18030,IR1,1Fam,1946,ClearCr,1994,GasA,4684,3,0,3,1,NA,0,Y,0,2007-3-1,200500
16560,IR1,1Fam,1932,Crawfor,1950,GasA,3297,2,1,4,1,Detchd,2,Y,0,2006-7-1,239000
10678,Reg,1Fam,1992,NoRidge,2000,GasA,4555,2,1,4,1,Attchd,2,Y,0,2007-4-1,285000
6951,IR1,1Fam,1984,Mitchel,1985,GasA,1799,1,0,3,0,Attchd,1,Y,0,2008-10-1,119500
3950,Reg,1Fam,1926,OldTown,2004,GasA,2042,1,0,3,0,Detchd,1,N,0,2009-12-1,115000
7681,IR1,1Fam,1921,Crawfor,1950,GasA,2074,1,1,3,1,Detchd,1,Y,0,2009-7-1,154900
8335,Reg,1Fam,1954,Edwards,1954,GasA,1124,1,0,3,1,NA,0,N,0,2006-4-1,93000
11170,IR2,1Fam,1990,Timber,1991,GasA,3730,2,1,4,0,Attchd,2,Y,0,2006-4-1,250000
5587,IR1,TwnhsE,2008,Crawfor,2008,GasA,3252,2,0,2,1,Attchd,2,Y,0,2008-11-1,392500
15623,IR1,1Fam,1996,NoRidge,1996,GasA,6872,3,1,4,2,Attchd,3,Y,555,2007-7-1,745000
10800,Reg,1Fam,1920,OldTown,1950,GasA,2250,1,0,2,1,Detchd,2,Y,0,2006-6-1,120000
35133,Reg,1Fam,1963,Timber,1963,GasA,3144,1,1,3,2,2Types,3,Y,0,2007-5-1,186700
9738,Reg,1Fam,1924,Edwards,1950,GasA,2005,1,0,4,0,Attchd,1,Y,0,2006-3-1,104900
10615,IR1,2fmCon,1900,OldTown,1970,GasA,2677,2,0,3,0,CarPort,2,Y,0,2009-8-1,95000
12461,Reg,1Fam,1994,NoRidge,1995,GasA,3248,2,0,2,1,Attchd,3,Y,0,2006-7-1,262000
8935,IR1,1Fam,2002,CollgCr,2002,GasA,2491,2,1,3,0,Attchd,2,Y,0,2009-7-1,195000
7500,Reg,1Fam,1999,Gilbert,1999,GasA,2798,2,1,3,1,Attchd,2,Y,0,2010-6-1,189000
32463,Reg,2fmCon,1961,Mitchel,1975,GasA,2871,1,0,3,1,2Types,4,Y,0,2007-3-1,168000
9600,Reg,1Fam,1925,OldTown,1994,GasA,2174,1,0,3,0,Detchd,1,P,0,2007-7-1,125000
4500,Reg,TwnhsE,1999,Mitchel,1999,GasA,2448,2,0,2,0,Attchd,2,Y,0,2009-6-1,165000
9364,Reg,1Fam,1969,Sawyer,1969,GasA,2015,1,1,4,0,Attchd,1,Y,0,2010-3-1,158000
8029,IR1,1Fam,2005,Gilbert,2005,GasA,2184,2,1,3,0,Attchd,2,Y,0,2008-7-1,176000
14054,IR1,1Fam,2006,Gilbert,2006,GasA,2742,2,1,4,1,BuiltIn,3,Y,0,2006-11-1,219210
8850,IR1,1Fam,1916,OldTown,1950,GasA,2505,1,0,3,1,Detchd,1,Y,0,2006-7-1,144000
9100,Reg,1Fam,2001,CollgCr,2001,GasA,2424,2,0,3,0,Attchd,2,Y,0,2009-6-1,178000
11235,Reg,1Fam,1963,Sawyer,1979,GasA,2433,1,1,3,1,Attchd,2,Y,0,2006-10-1,148000
9353,Reg,1Fam,1970,NAmes,1970,GasA,1728,1,0,3,0,Attchd,1,Y,0,2006-7-1,116050
10400,Reg,1Fam,1998,CollgCr,1998,GasA,2645,2,1,3,0,Attchd,2,Y,0,2009-3-1,197900
6000,Reg,1Fam,1925,BrkSide,1997,GasA,2232,1,0,3,1,Detchd,1,N,0,2009-5-1,117000
9750,Reg,1Fam,2000,CollgCr,2001,GasA,3260,2,0,3,1,Attchd,2,Y,0,2009-10-1,213000
10140,Reg,1Fam,1975,NWAmes,1975,GasA,2130,1,1,3,0,Attchd,2,Y,0,2006-7-1,153500
14684,IR1,1Fam,1990,SawyerW,1991,GasA,4354,2,0,3,1,Attchd,3,Y,0,2009-6-1,271900
8900,Reg,1Fam,1966,SawyerW,1966,GasA,2112,1,0,2,0,Detchd,1,Y,0,2006-11-1,107000
9135,Reg,1Fam,2003,CollgCr,2003,GasA,3382,2,0,3,0,Attchd,2,Y,0,2006-5-1,200000
7763,Reg,1Fam,1962,NAmes,1980,GasA,2214,1,0,3,0,Detchd,2,Y,0,2008-10-1,140000
10182,IR1,1Fam,2006,Somerst,2006,GasA,3320,2,0,3,1,Attchd,2,Y,0,2006-5-1,290000
